date,close,open,high,low,volume,mentions_sum,mentions_mean,mentions_max,mentions_days,trends_interest,days_in_week,ticker,return_1w,momentum_4w,momentum_12w,volatility_12w,volume_ratio_4w,mentions_sum_log,mentions_abnormal_w,mentions_momentum_w,mentions_peak_ratio,trends_log,trends_abnormal_w,trends_mentions_divergence_w,return_fwd_1w,direction_fwd_1w
2024-06-28,162.2100067138672,159.75,166.4499969482422,156.0,213722600.0,406,81.2,152,5,44.0,5,AMD,0.006078341575994628,-0.0281005833081458,-0.048175047196862275,0.05127085073144965,0.8912926641171386,6.008813185442595,-0.12672985519880892,-0.40117994100294985,1.8719211822660098,3.8066624897703196,-0.30405411123207327,-0.17732425603326435,0.059737295983903094,1
2024-07-05,171.89999389648438,161.25,174.0399932861328,153.63999938964844,197113300.0,385,96.25,145,4,44.0,4,AMD,0.059737295983903094,0.02400666525595363,0.052792719142771505,0.052618531076870305,0.8794800932337697,5.955837369464831,-0.19576164370854274,-0.051724137931034475,1.5064935064935066,3.8066624897703196,-0.41759486356770614,-0.2218332198591634,0.056486370323633794,1
2024-07-12,181.61000061035156,174.89999389648438,187.27999877929688,173.22000122070312,303924800.0,532,106.4,162,5,49.0,5,AMD,0.056486370323633794,0.13769338504797402,0.23847518662204603,0.04199858201025779,1.2589308866474742,6.278521424165844,0.4299533913064983,0.38181818181818183,1.5225563909774436,3.912023005428146,1.0108690613029232,0.5809156699964249,-0.16535432343137824,0
2024-07-19,151.5800018310547,184.4499969482422,185.5,150.6199951171875,276723400.0,388,77.6,137,5,47.0,5,AMD,-0.16535432343137824,-0.059852348521994614,-0.03697580871100459,0.0643690022169681,1.1164007572083103,5.963579343618446,-0.2935400226238059,-0.2706766917293233,1.7654639175257734,3.871201010907891,0.3019421071960043,0.5954821298198102,-0.07646124949126465,0
2024-07-26,139.99000549316406,154.22999572753906,157.0500030517578,136.80999755859375,235080500.0,366,73.2,124,5,46.0,5,AMD,-0.07646124949126465,-0.13698292522666888,-0.07045152842197577,0.06700783063116843,0.9283994937018805,5.905361848054571,-0.2866676366566924,-0.05670103092783507,1.6939890710382512,3.8501476017100584,0.08728692447677562,0.37395456113346803,-0.05350385884176434,0
2024-08-02,132.5,141.19000244140625,153.60000610351562,130.24000549316406,403849600.0,2682,536.4,856,5,60.0,5,AMD,-0.05350385884176434,-0.22920299764647156,-0.12783042656009624,0.06833679979228692,1.3245548891776773,7.894690850425624,2.7394160384704715,6.327868852459017,1.5958240119313944,4.110873864173311,2.5888979160156382,-0.15051812245483331,0.013358522811026008,1
2024-08-09,134.27000427246094,122.16000366210938,139.13999938964844,121.83000183105467,284842000.0,1404,280.8,459,5,52.0,5,AMD,0.013358522811026008,-0.260668444352135,-0.1836200931725942,0.06257102830846857,0.949081441787995,7.247792581767846,1.365199879927244,-0.47651006711409394,1.6346153846153846,3.970291913552122,0.8904224385003324,-0.4747774414269116,0.10642729449189203,1
2024-08-16,148.55999755859375,134.44000244140625,149.3699951171875,133.22999572753906,192155000.0,363,72.6,92,5,47.0,5,AMD,0.10642729449189203,-0.01992350069916826,-0.10699689220036124,0.07156006353718451,0.688772590969428,5.8971538676367405,-0.6370934084087206,-0.7414529914529915,1.2672176308539946,3.871201010907891,-0.18418308000553701,0.4529103284031836,0.04321485106657463,1
2024-08-23,154.97999572753906,148.42999267578125,162.0399932861328,147.72000122070312,269841200.0,354,70.8,121,5,52.0,5,AMD,0.04321485106657463,0.10707900311574026,-0.07142000362407686,0.07299290607096849,0.9380170711812535,5.872117789475416,-0.6724355462654326,-0.024793388429752095,1.7090395480225988,3.970291913552122,0.7665658584659553,1.4390014047313877,-0.04142468928849319,0
2024-08-30,148.55999755859375,154.6999969482422,158.27999877929688,144.47000122070312,181843000.0,382,76.4,111,5,46.0,5,AMD,-0.04142468928849319,0.12120752874410368,-0.11502947590552881,0.0737090475209799,0.7832311023416862,5.948034989180646,-0.5073377945039255,0.07909604519774005,1.4528795811518322,3.8501476017100584,-0.5150566658778776,-0.0077188713739521075,-0.09565153263733428,0
2024-09-06,134.35000610351562,146.41000366210938,146.49000549316406,132.11000061035156,149319800.0,260,65.0,105,4,44.0,4,AMD,-0.09565153263733428,0.0005958280219635625,-0.15836620939688262,0.07723634677510714,0.7530384197872053,5.564520407322694,-1.0291208546724562,-0.31937172774869105,1.6153846153846154,3.8066624897703196,-0.973988183589213,0.05513267108324316,0.13368061510350882,1
2024-09-13,152.30999755859375,136.10000610351562,153.02999877929688,134.86000061035156,169698300.0,159,31.8,37,5,44.0,5,AMD,0.13368061510350882,0.02524232674762228,-0.05532468154386805,0.08787424777241677,0.8807463011333948,5.075173815233827,-1.4228591574575749,-0.3884615384615384,1.1635220125786163,3.8066624897703196,-0.8606301372306296,0.5622290202269452,0.023898624174346406,1
2024-09-20,155.9499969482422,151.6999969482422,159.25,148.00999450683594,168635100.0,136,27.2,41,5,43.0,5,AMD,0.023898624174346406,0.006258880161594593,-0.03859200731473633,0.08815703315772122,1.0075343220768094,4.919980925828125,-1.3648369060293306,-0.14465408805031443,1.5073529411764706,3.784189633918261,-1.0612929434828693,0.3035439625464613,0.053863477522614556,1
2024-09-27,164.35000610351562,156.4499969482422,168.72999572753906,154.5800018310547,150413900.0,209,41.8,62,5,43.0,5,AMD,0.053863477522614556,0.10628708134364451,-0.04392081478208332,0.0878130541142233,0.9429346850824937,5.3471075307174685,-0.761895336431023,0.536764705882353,1.4832535885167466,3.784189633918261,-1.0209904104692678,-0.2590950740382447,0.03985389443090903,1
2024-10-04,170.89999389648438,163.10000610351562,171.2100067138672,158.0800018310547,152499200.0,107,21.4,55,5,42.0,5,AMD,0.03985389443090903,0.27205051084856136,-0.058972560309857314,0.08696549117753599,0.9512672583787982,4.68213122712422,-1.2790538481741756,-0.4880382775119617,2.5700934579439254,3.7612001156935624,-1.068608632093076,0.21044521608109945,-0.01761260745661064,0
2024-10-11,167.88999938964844,171.0800018310547,174.0500030517578,162.0,224250600.0,436,87.2,235,5,45.0,5,AMD,-0.01761260745661064,0.10229139308508661,0.1075999298164163,0.07057413540170365,1.2891692253565255,6.07993319509559,0.2281019765838293,3.074766355140187,2.694954128440367,3.828641396489095,-0.36732797858630273,-0.5954299551701321,-0.07099885765846436,0
2024-10-18,155.97000122070312,167.77000427246094,168.89999389648438,154.9199981689453,166415900.0,270,54.0,78,5,44.0,5,AMD,-0.07099885765846436,0.00012827363162815075,0.1141509757874779,0.06997518779778816,0.9597508346554599,5.602118820879701,-0.26156703861509395,-0.3807339449541285,1.4444444444444444,3.8066624897703196,-0.53951408729004,-0.2779470486749461,0.0016669520087266854,1
2024-10-25,156.22999572753906,155.75999450683594,158.91000366210938,150.52000427246094,139510000.0,434,86.8,119,5,43.0,5,AMD,0.0016669520087266854,-0.0494068151774949,0.1790943073776532,0.06708606737071136,0.8174305896635841,6.075346031088684,0.5678131496359472,0.6074074074074074,1.370967741935484,3.784189633918261,-0.7317837661050538,-1.299596915741001,-0.09197974467238923,0
2024-11-01,141.86000061035156,158.5,167.50999450683594,141.32000732421875,279021800.0,1563,312.6,784,5,56.0,5,AMD,-0.09197974467238923,-0.16992389890734927,0.05652786248884745,0.07398012988417985,1.3792505495871654,7.355001921105257,2.3727456303671057,2.6013824884792625,2.507997440818938,4.04305126783455,2.39019833759881,0.017452707231704334,0.04292962295001024,1
2024-11-08,147.9499969482422,141.6999969482422,150.7100067138672,139.72000122070312,146982900.0,545,109.0,247,5,46.0,5,AMD,0.04292962295001024,-0.11876825608372532,-0.004106089259398149,0.06827933286003532,0.8032614021056095,6.302618975744905,0.7914663719533431,-0.6513115802943058,2.2660550458715596,3.8501476017100584,0.12488885229719,-0.6665775196561531,-0.08820549726893967,0
2024-11-15,134.89999389648438,147.3800048828125,148.57000732421875,133.64999389648438,174473900.0,334,66.8,92,5,52.0,5,AMD,-0.08820549726893967,-0.1350901273277798,-0.12956512056146985,0.07149429281829456,0.9431166912571356,5.814130531825066,0.11680194880936376,-0.38715596330275226,1.377245508982036,3.970291913552122,1.556918841263608,1.4401168924542442,0.02557459127595374,1
2024-11-22,138.35000610351562,138.19000244140625,140.89999389648438,134.92999267578125,141776000.0,324,64.8,81,5,51.0,5,AMD,0.02557459127595374,-0.1144465858861422,-0.06872638410653709,0.0713619751298046,0.7640289464019488,5.783825182329737,0.09397599175693302,-0.029940119760479056,1.25,3.9512437185814275,1.1472974695403075,1.0533214777833746,-0.008456909115413747,0
2024-11-29,137.17999267578125,140.49000549316406,142.8000030517578,132.9600067138672,109276500.0,300,75.0,102,4,61.0,4,AMD,-0.008456909115413747,-0.032990327889712456,0.02106428316858544,0.0653182319859493,0.7634915275612116,5.707110264748875,-0.030358383166847507,-0.07407407407407407,1.36,4.127134385045092,2.115489787726576,2.145848170893424,0.010278493493157237,1
2024-12-06,138.58999633789062,137.9199981689453,144.1199951171875,137.39999389648438,144864100.0,454,90.8,137,5,55.0,5,AMD,0.010278493493157237,-0.06326462185481496,-0.09007945269925588,0.05117409934797191,1.015894198798893,6.12029741895095,0.44279297262616135,0.5133333333333334,1.5088105726872247,4.02535169073515,1.062751871681226,0.6199588990550647,-0.08427731426808571,0
2024-12-13,126.91000366210938,135.7100067138672,135.77000427246094,124.7699966430664,243362700.0,2054,410.8,782,5,59.0,5,AMD,-0.08427731426808571,-0.05922898885011163,-0.18621349057012693,0.05471855224366613,1.5227316135529494,7.628031126930335,1.9786503968093059,3.5242290748898677,1.9036027263875364,4.0943445622221,1.330928590382318,-0.6477218064269878,-0.06067295213494395,0
2024-12-20,119.20999908447266,126.01000213623048,127.76000213623048,117.9000015258789,234881500.0,1874,374.8,471,5,57.0,5,AMD,-0.06067295213494395,-0.13834482236829193,-0.2746577751303009,0.05138568158163311,1.2828311019016232,7.536363938404511,1.4996191915983972,-0.08763388510223957,1.2566702241195304,4.060443010546419,0.9098473885635452,-0.589771803034852,0.05016360542622045,1
2024-12-27,125.19000244140624,120.70999908447266,127.51000213623048,120.47000122070312,130529700.0,659,164.75,231,4,56.0,4,AMD,0.05016360542622045,-0.08740334505420788,-0.2674663141460677,0.052642290931691815,0.6927978684726619,6.492239835020471,0.16114167800297138,-0.6483457844183564,1.402124430955994,4.04305126783455,0.6486661178276606,0.4875244398246892,0.0014378169315880651,1
2025-01-03,125.37000274658205,123.55999755859376,125.55999755859376,119.44000244140624,131746500.0,332,83.0,100,4,57.0,4,AMD,0.0014378169315880651,-0.09538923400414456,-0.25326104471764055,0.05314710265640935,0.7116427852629043,5.808142489980444,-0.7319386496413742,-0.496206373292868,1.2048192771084338,4.060443010546419,0.6630029096314726,1.394941559272847,-0.07441973061063101,0
2025-01-10,116.04000091552734,129.07000732421875,131.7100067138672,114.4499969482422,193379300.0,1987,496.75,653,4,63.0,4,AMD,-0.07441973061063101,-0.08565126808697276,-0.25601077125513005,0.05343803164220975,1.1201676376501186,7.59488438721652,1.3769013360882825,4.984939759036145,1.314544539506794,4.1588830833596715,1.322731338011776,-0.054169998076506465,0.046708015565174454,1
2025-01-17,121.45999908447266,115.27999877929688,122.73999786376952,114.41000366210938,179500000.0,1146,229.2,477,5,55.0,5,AMD,0.046708015565174454,0.018874255660430217,-0.22255647182954774,0.0568036922676354,1.130431839132307,7.044905117129371,0.570140464271418,-0.4232511323603422,2.081151832460733,4.02535169073515,-0.10696690636736765,-0.6771073706387856,0.011361742662769236,1
2025-01-24,122.83999633789062,122.38999938964844,125.6500015258789,120.62999725341795,123094000.0,386,96.5,132,4,52.0,4,AMD,0.011361742662769236,-0.018771515757542212,-0.13407587896960038,0.05243990841583989,0.7843881935857369,5.958424693029782,-0.686868137531039,-0.6631762652705061,1.3678756476683938,3.970291913552122,-0.6867659651254645,0.00010217240557452989,-0.05608921845533443,0
2025-01-31,115.9499969482422,117.8000030517578,120.44000244140624,112.8000030517578,212073600.0,1695,339.0,591,5,58.0,5,AMD,-0.05608921845533443,-0.07513763732925072,-0.2162892913826463,0.05101686423789957,1.1980765680917465,7.4360278163518485,1.063570200493747,3.391191709844559,1.7433628318584071,4.07753744390572,0.48036538961887615,-0.5832048108748709,-0.07235877197472951,0
2025-02-07,107.55999755859376,113.87999725341795,119.8499984741211,106.5,310892500.0,3532,706.4,1518,5,66.0,5,AMD,-0.07235877197472951,-0.07307827723223392,-0.20266862546242947,0.04923325870345332,1.5063349112923456,8.169902647359145,1.5732334211585535,1.0837758112094393,2.148924122310306,4.204692619390966,1.8899804612149602,0.31674704005640675,0.051506145790951585,1
2025-02-14,113.0999984741211,108.44000244140624,114.62999725341795,108.1500015258789,168647900.0,798,159.6,227,5,54.0,5,AMD,0.051506145790951585,-0.06882924973955729,-0.18250817864440194,0.05180091801328201,0.8280164181522706,6.683360945766275,-0.19805634672950012,-0.7740656851642129,1.4223057644110275,4.007333185232471,-0.9604080795384862,-0.762351732808986,-0.01998233569161001,0
2025-02-21,110.83999633789062,114.0500030517578,116.5500030517578,110.43000030517578,129101300.0,378,94.5,134,4,54.0,4,AMD,-0.01998233569161001,-0.09768805240755729,-0.1920104807130587,0.051767286265808815,0.6292135652887183,5.937536205082426,-1.1533005286615403,-0.5263157894736843,1.417989417989418,4.007333185232471,-0.812345515235092,0.3409550134264483,-0.0990616753005571,0
2025-02-28,99.86000061035156,111.48999786376952,111.5999984741211,98.69000244140624,189877900.0,1065,213.0,358,5,62.0,5,AMD,-0.0990616753005571,-0.13876668185746388,-0.2794573688645827,0.05609376056806248,0.9511496023391286,6.97166860472579,0.0430570978044473,1.8174603174603177,1.6807511737089202,4.143134726391533,1.0409039948041852,0.9978468969997378,0.004506278244460038,1
2025-03-07,100.30999755859376,101.5199966430664,103.18000030517578,95.88999938964844,183209800.0,532,106.4,181,5,64.0,5,AMD,0.004506278244460038,-0.06740424102418308,-0.209597394499622,0.05342426295913883,1.09242529741581,6.278521424165844,-0.720414579225902,-0.5004694835680752,1.7011278195488722,4.174387269895637,1.283978215681358,2.00439279490726,0.006579639898045331,1
2025-03-14,100.97000122070312,98.56999969482422,101.72000122070312,94.7300033569336,160343300.0,740,148.0,397,5,55.0,5,AMD,0.006579639898045331,-0.10725019820573634,-0.15300728130066166,0.05205944083583047,0.9680632929141719,6.608000625296087,-0.1932785008448417,0.39097744360902253,2.6824324324324325,4.02535169073515,-0.6451302264368426,-0.45185172559200093,0.05417451871419332,1
2025-03-21,106.44000244140624,102.5999984741211,108.26000213623048,101.95999908447266,160769500.0,313,62.6,127,5,51.0,5,AMD,0.05417451871419332,-0.0396968065847928,-0.14977234311322685,0.052509070716390806,0.9263577309437259,5.749392985908253,-1.2000884909249083,-0.577027027027027,2.0287539936102235,3.9512437185814275,-1.3746330769742439,-0.17454458604933554,-0.0302517958177958,0
2025-03-28,103.22000122070312,109.7300033569336,115.9000015258789,102.4800033569336,186086300.0,596,119.2,146,5,50.0,5,AMD,-0.0302517958177958,0.03364711185474656,-0.17667704427391662,0.052561172785664,1.078122254797121,6.391917113392602,-0.46515942378250247,0.904153354632588,1.2248322147651007,3.9318256327243257,-1.3401612027237286,-0.8750017789412261,-0.1691532540010342,0
2025-04-04,85.76000213623047,100.23999786376952,104.19000244140624,83.66999816894531,191502000.0,252,50.4,68,5,49.0,5,AMD,-0.1691532540010342,-0.1450503018292295,-0.2609444893174342,0.06736353063694579,1.0963314641983533,5.53338948872752,-1.3560110144414634,-0.5771812080536913,1.3492063492063493,3.912023005428146,-1.2963510862585386,0.05965992818292487,0.08908581155947548,1
2025-04-11,93.4000015258789,80.68000030517578,97.91000366210938,76.4800033569336,361356200.0,316,63.2,99,5,51.0,5,AMD,0.08908581155947548,-0.0749727602585395,-0.2310225405079961,0.07226393545549373,1.6065380776557885,5.75890177387728,-0.8986518157478907,0.25396825396825395,1.5664556962025316,3.9512437185814275,-0.7954855838927801,0.10316623185511054,-0.06316918018726325,0
2025-04-18,87.5,97.11000061035156,97.37000274658205,85.30000305175781,161029900.0,546,136.5,223,4,48.0,4,AMD,-0.06316918018726325,-0.17794064268114285,-0.28769128452822834,0.07260610503484155,0.7157088023837123,6.304448802421981,-0.23718470921763324,0.7278481012658229,1.6336996336996337,3.8918202981106265,-1.247301745065326,-1.010117035847693,0.10457144601004464,1
2025-04-25,96.6500015258789,86.0199966430664,97.0999984741211,83.75,172451900.0,248,49.6,74,5,49.0,5,AMD,0.10457144601004464,-0.06365045162881144,-0.16645102139138857,0.08077588357716281,0.7782652255342194,5.517452896464707,-1.0833198927161307,-0.5457875457875458,1.4919354838709677,3.912023005428146,-0.8986274682464004,0.18469242446973033,0.022245230128663973,1
2025-05-02,98.8000030517578,95.58000183105467,100.0999984741211,91.87000274658205,140437400.0,177,35.4,45,5,48.0,5,AMD,0.022245230128663973,0.15205224569389797,-0.08144286635990228,0.07894120929118215,0.6725321971651506,5.181783550292085,-1.6383558219307595,-0.28629032258064513,1.271186440677966,3.8918202981106265,-0.9761942880218005,0.6621615339089589,0.040890619041948906,1
2025-05-09,102.83999633789062,99.0,105.44000244140624,96.87999725341795,267943300.0,1400,280.0,689,5,52.0,5,AMD,0.040890619041948906,0.10107060661445622,-0.09071620048322193,0.07831871082423864,1.4447059933613036,7.244941546337007,1.8046304475363544,6.909604519774011,2.460714285714286,3.970291913552122,-0.10611184489508396,-1.9107422924314383,0.13934269098933183,1
2025-05-16,117.16999816894533,110.41999816894533,122.5199966430664,106.9800033569336,280209500.0,617,123.4,337,5,56.0,5,AMD,0.13934269098933183,0.3390856933593751,0.05710936521287846,0.08839757095895653,1.301722645152891,6.42648845745769,0.4205601828951709,-0.5592857142857143,2.7309562398703404,4.04305126783455,0.6305020504011977,0.20994186750602678,-0.05854741587057333,0
2025-05-23,110.30999755859376,115.0199966430664,116.0999984741211,107.66999816894533,170482100.0,258,51.6,93,5,52.0,5,AMD,-0.05854741587057333,0.1413346696022273,0.10464647390718063,0.0846165776683511,0.7937962846666107,5.556828061699537,-0.8282291789474143,-0.5818476499189627,1.8023255813953487,3.970291913552122,0.018769725712097663,0.846998904659512,0.003807504375265003,1
2025-05-30,110.7300033569336,113.18000030517578,115.54000091552734,108.62000274658205,131958600.0,197,49.25,95,4,50.0,4,AMD,0.003807504375265003,0.12074898721335159,0.1038780385998237,0.0846222106765962,0.6205483582933563,5.288267030694535,-1.0830225400264177,-0.23643410852713176,1.9289340101522843,3.9318256327243257,-0.34804292600839726,0.7349796140180205,0.049309120554007047,1
2025-06-06,116.19000244140624,111.05999755859376,119.3000030517578,111.01000213623048,163398000.0,160,32.0,35,5,49.0,5,AMD,0.049309120554007047,0.12981336618928774,0.15073785319101662,0.08528670928637641,0.8760720822059487,5.081404364984463,-1.1876031693561682,-0.18781725888324874,1.09375,3.912023005428146,-0.6384011524612747,0.5492020168948935,-0.00025818726797932623,0
2025-06-13,116.16000366210938,119.18000030517578,124.47000122070312,115.05999755859376,213812600.0,338,67.6,112,5,52.0,5,AMD,-0.00025818726797932623,-0.008619907165822949,0.09131906236148257,0.08446851156570588,1.258366459388807,5.82600010738045,-0.02622119931367604,1.1124999999999998,1.656804733727811,3.970291913552122,0.6832741627892154,0.7094953621028914,0.10399450284276379,1
2025-06-20,128.24000549316406,118.63999938964844,132.80999755859375,117.77999877929688,317150500.0,639,159.75,315,4,56.0,4,AMD,0.10399450284276379,0.16254200282296583,0.24239492323744138,0.08739721236086735,1.5352435625097647,6.461468176353717,0.956630565372186,0.8905325443786982,1.971830985915493,4.04305126783455,1.7827563470991463,0.8261257817269603,0.12141290859707321,1
2025-06-27,143.80999755859375,130.47000122070312,147.75,126.81999969482422,338450100.0,915,183.0,255,5,55.0,5,AMD,0.12141290859707321,0.2987446328799266,0.6768889222991201,0.06770237892311394,1.3107917497409014,6.82001636467413,1.254277532708655,0.431924882629108,1.3934426229508197,4.02535169073515,1.200934475079426,-0.053343057629229085,-0.04102631247233346,0
2025-07-04,137.91000366210938,144.0,146.0,135.1199951171875,166103700.0,237,59.25,83,4,55.0,4,AMD,-0.04102631247233346,0.18693519893552257,0.47655247761315955,0.07054400107775717,0.6416262255111432,5.472270673671475,-0.6551146630192398,-0.740983606557377,1.40084388185654,4.02535169073515,1.0306483418463375,1.6857630048655774,0.06170686883372234,1
2025-07-11,146.4199981689453,136.55999755859375,147.39999389648438,133.5,221683400.0,332,66.4,137,5,59.0,5,AMD,0.06170686883372234,0.2605026993185826,0.6733714076450892,0.06357817956420242,0.8498601239021698,5.808142489980444,-0.11889810361971655,0.4008438818565401,2.0632530120481927,4.0943445622221,1.755150540513075,1.8740486441327915,0.07218964251059923,1
2025-07-18,156.99000549316406,145.08999633789062,161.9600067138672,141.89999389648438,297046400.0,657,131.4,222,5,64.0,5,AMD,0.07218964251059923,0.22418901098325783,0.6243145681806179,0.061501939123565955,1.1611498513217646,6.489204931325317,0.7384530310917581,0.9789156626506024,1.6894977168949772,4.174387269895637,2.119331961779534,1.380878930687776,0.06038598252009009,1
2025-07-25,166.47000122070312,157.6199951171875,167.17999267578125,149.33999633789062,231432400.0,468,93.6,172,5,66.0,5,AMD,0.06038598252009009,0.15756904281203954,0.684918988651199,0.061321499245742615,1.0103285520065737,6.150602768446279,0.15001892300416847,-0.28767123287671237,1.8376068376068377,4.204692619390966,1.9252465481155456,1.7752276251113772,0.03141704624970365,1
2025-08-01,171.6999969482422,169.0800018310547,182.5,166.82000732421875,388404300.0,1110,222.0,299,5,77.0,5,AMD,0.03141704624970365,0.2450148095777085,0.6695838493041701,0.06145550786180718,1.364537951889503,7.01301578963963,1.5797600765683504,1.3717948717948718,1.3468468468468469,4.356708826689592,2.2955348403622478,0.7157747637938974,0.006173544423027977,1
2025-08-08,172.75999450683594,174.61000061035156,177.99000549316406,157.8000030517578,439716300.0,2217,443.4,1019,5,81.0,5,AMD,0.006173544423027977,0.1798934344166463,0.4744388256944101,0.05456986555778397,1.2965251200907209,7.704361167910313,1.9996972262848336,0.9972972972972973,2.298150654036987,4.406719247264253,1.9408320086338509,-0.05886521765098274,0.027494791334992996,1
2025-08-15,177.50999450683594,170.0399932861328,186.6499938964844,168.5,349051500.0,690,138.0,228,5,68.0,5,AMD,0.027494791334992996,0.1307088877996465,0.6091922621297068,0.046299559798682915,0.9911980261315365,6.53813982376767,0.41318192397569525,-0.6887686062246279,1.6521739130434783,4.23410650459726,0.7384194234732155,0.3252374994975203,-0.05492648471477768,0
2025-08-22,167.75999450683594,176.75999450683594,178.8000030517578,158.25,242504800.0,497,99.4,171,5,57.0,5,AMD,-0.05492648471477768,0.007749103602291418,0.5150364799147393,0.05322027881482082,0.6832675801092488,6.210600077024653,-0.12310220582932736,-0.2797101449275362,1.720321931589537,4.060443010546419,-0.4283276721993611,-0.3052254663700337,-0.030579338292803793,0
2025-08-29,162.6300048828125,165.5500030517578,170.99000549316406,161.72000122070312,199106300.0,328,65.6,82,5,53.0,5,AMD,-0.030579338292803793,-0.052824648961198206,0.39969017527842476,0.05637408367755068,0.6473007623911626,5.796057750765372,-0.9015402454528328,-0.34004024144869216,1.25,3.9889840465642745,-0.9952152053707543,-0.09367495991792141,-0.07065120302642491,0
2025-09-05,151.13999938964844,158.4199981689453,164.75,150.17999267578125,179768400.0,279,69.75,169,4,51.0,4,AMD,-0.07065120302642491,-0.12514468513908183,0.3011363173617849,0.06305621234149375,0.7409837484581593,5.634789603169249,-1.1046738929499096,-0.14939024390243905,2.4229390681003586,3.9512437185814275,-1.2292918585897166,-0.12461796563980698,0.04915977216206868,1
2025-09-12,158.57000732421875,151.8000030517578,164.52999877929688,149.22000122070312,228167300.0,245,49.0,65,5,48.0,5,AMD,0.04915977216206868,-0.10669814528042143,0.2365096735173755,0.05855575341913201,1.0743012627438535,5.5053315359323625,-1.1098394383550962,-0.12186379928315416,1.3265306122448979,3.8918202981106265,-1.41375097381194,-0.3039115354568438,-0.007441558176620511,0
2025-09-19,157.38999938964844,160.00999450683594,162.3000030517578,149.85000610351562,246576600.0,395,79.0,256,5,53.0,5,AMD,-0.007441558176620511,-0.06181446981845806,0.09443016522910153,0.04921735927585454,1.1554415519999213,5.981414211254481,-0.3181200412771843,0.6122448979591837,3.240506329113924,3.9889840465642745,-0.7761700362743214,-0.45804999499713706,0.01315208928296685,1
2025-09-26,159.4600067138672,157.4199981689453,165.10000610351562,154.77999877929688,191544700.0,208,41.6,44,5,53.0,5,AMD,0.01315208928296685,-0.019492086784536067,0.15626134783200385,0.046664011533750716,0.9055876849904911,5.342334251964811,-1.2414000521725088,-0.4734177215189873,1.0576923076923077,3.9889840465642745,-0.7475613114394545,0.49383874073305434,0.03267271563851648,1
2025-10-03,164.6699981689453,160.1199951171875,171.05999755859375,159.3300018310547,207567600.0,353,70.6,166,5,53.0,5,AMD,0.03267271563851648,0.08951964293989234,0.12464144398460109,0.0446270490890455,0.9501224572189337,5.869296913133774,-0.47106498152046195,0.6971153846153846,2.3512747875354107,3.9889840465642745,-0.6784628730699672,-0.20739789154950528,0.3050342884925825,1
2025-10-10,214.8999938964844,226.4499969482422,240.1000061035156,203.0099945068359,737538500.0,4291,858.2,2327,5,98.0,5,AMD,0.3050342884925825,0.35523733348319175,0.3688769117588315,0.09544910353387283,2.132804772375099,8.36450810375059,2.1942838302363508,11.155807365439093,2.711489163365183,4.59511985013459,2.076335027790044,-0.1179488024463069,0.08459752652821129,1
2025-10-17,233.0800018310547,220.1999969482422,241.1999969482422,214.8999938964844,368331900.0,765,153.0,216,5,67.0,5,AMD,0.08459752652821129,0.48090731771350637,0.40013215667633206,0.09639735181465882,0.978966469182669,6.641182169740591,0.2792472431990685,-0.8217198788161267,1.411764705882353,4.219507705176107,0.36362954360149785,0.08438230040242933,0.08512097212128666,1
2025-10-24,252.9199981689453,236.47000122070312,253.38999938964844,224.8800048828125,273778400.0,413,82.6,169,5,60.0,5,AMD,0.08512097212128666,0.5861030196918369,0.4730343777768753,0.09759809707818473,0.6899585966979676,6.025865973825314,-0.30396149359496727,-0.4601307189542484,2.0460048426150124,4.110873864173311,-0.03786627816618549,0.2660952154287818,0.012652210071995462,1
2025-10-31,256.1199951171875,257.8800048828125,267.0799865722656,249.8000030517578,242009100.0,724,144.8,260,5,68.0,5,AMD,0.012652210071995462,0.5553531181461353,0.48251912051926515,0.09743195677940503,0.5969424254030397,6.586171654854675,0.47305559956582205,0.7530266343825667,1.7955801104972375,4.23410650459726,0.670372997745733,0.19731739817991095,-0.08816180798661666,0
2025-11-07,233.5399932861328,259.3299865722656,260.9100036621094,224.63999938964844,278422100.0,1085,217.0,540,5,78.0,5,AMD,-0.08816180798661666,0.08673801730598063,0.31564419195077575,0.10397872784096164,0.9579773281211896,6.990256500493881,0.9007583273570737,0.49861878453038666,2.488479262672811,4.3694478524670215,1.2361176264667855,0.33535929910971174,0.05682112123811933,1
2025-11-14,246.80999755859375,242.13999938964844,263.510009765625,234.63999938964844,324474600.0,676,135.2,289,5,77.0,5,AMD,0.05682112123811933,0.05890679431816337,0.471208903434583,0.10087823059780184,1.1602008860051836,6.517671272912275,0.2968319489688116,-0.37695852534562213,2.1375739644970415,4.356708826689592,1.0034038652884196,0.706571916319608,-0.1743446343541305,0
2025-11-21,203.77999877929688,242.75,248.77000427246097,195.0,269419500.0,345,69.0,99,5,74.0,5,AMD,-0.1743446343541305,-0.19429068379489678,0.253028301426518,0.11688335821865793,0.9671125657830797,5.846438775057725,-0.5182990189805088,-0.4896449704142012,1.434782608695652,4.31748811353631,0.6948642625105735,1.2131632814910822,0.06747472805165677,1
2025-11-28,217.52999877929688,207.16000366210935,218.3000030517578,194.27999877929688,178451300.0,369,92.25,222,4,82.0,4,AMD,0.06747472805165677,-0.15067154878022626,0.43926160948625403,0.11336823777022806,0.6793179271342138,5.91350300563827,-0.47442210994514555,0.06956521739130439,2.4065040650406506,4.418840607796598,0.9864134228018969,1.4608355327470424,0.002022720745990858,1
